tiempo_pc,letra,pulgar,indice,corazon,anular,menique,ax,ay,az,gx,gy,gz
2026-06-09T15:00:56.171,P,41.9,0.0,0.0,0.0,100.0,1.3513,-0.0557,-1.0851,0.0,0.0,0.0
2026-06-09T15:00:56.276,P,41.9,0.0,0.0,0.0,100.0,1.3511,-0.0538,-1.0858,0.0,0.0,0.0
2026-06-09T15:00:56.381,P,41.9,0.0,0.0,0.0,100.0,1.351,-0.0537,-1.0854,0.0,0.0,0.0
2026-06-09T15:00:56.486,P,41.9,0.0,0.0,0.0,100.0,1.3503,-0.0538,-1.0858,0.0,0.0,0.0
2026-06-09T15:00:56.591,P,41.9,0.0,0.0,0.0,100.0,1.3491,-0.0525,-1.0856,0.0,0.0,0.0
2026-06-09T15:00:56.696,P,41.9,0.0,0.0,0.0,100.0,1.348,-0.0515,-1.0863,0.0,0.0,0.0
2026-06-09T15:00:56.801,P,41.9,0.0,0.0,0.0,100.0,1.3472,-0.0509,-1.0873,0.0,0.0,0.0
2026-06-09T15:00:56.906,P,41.9,0.0,0.0,0.0,100.0,1.3466,-0.0509,-1.0862,0.0,0.0,0.0
2026-06-09T15:00:57.011,P,41.9,0.0,0.0,0.0,100.0,1.3459,-0.0503,-1.087,0.0,0.0,0.0
2026-06-09T15:00:57.116,P,41.8,0.0,0.0,0.0,100.0,1.346,-0.0512,-1.0874,0.0,0.0,0.0
2026-06-09T15:00:57.221,P,41.8,0.0,0.0,0.0,100.0,1.3465,-0.0512,-1.0868,0.0,0.0,0.0
2026-06-09T15:00:57.326,P,41.8,0.0,0.0,0.0,100.0,1.3469,-0.0504,-1.0873,0.0,0.0,0.0
2026-06-09T15:00:57.431,P,41.7,0.0,0.0,0.0,100.0,1.3474,-0.0502,-1.0882,0.0,0.0,0.0
2026-06-09T15:00:57.536,P,41.7,0.0,0.0,0.0,100.0,1.3476,-0.0497,-1.0892,0.0,0.0,0.0
2026-06-09T15:00:57.641,P,41.7,0.0,0.0,0.0,100.0,1.3477,-0.0508,-1.0891,0.0,0.0,0.0
2026-06-09T15:00:57.746,P,41.7,0.0,0.0,0.0,100.0,1.3474,-0.0495,-1.0898,0.0,0.0,0.0
2026-06-09T15:00:57.851,P,41.7,0.0,0.0,0.0,100.0,1.3484,-0.0501,-1.0905,0.0,0.0,0.0
2026-06-09T15:00:57.956,P,41.6,0.0,0.0,0.0,100.0,1.3487,-0.0495,-1.0911,0.0,0.0,0.02026-06-09T15:05:23.894,Q,40.5,54.3,29.6,62.2,52.4,1.0155,0.4795,-1.5622,0.0,0.0,0.0
2026-06-09T15:05:23.894,Q,41.1,53.9,29.5,62.2,52.7,1.0165,0.4779,-1.5611,0.0,0.0,0.0
2026-06-09T15:05:23.895,Q,41.6,53.5,29.6,62.1,52.6,1.017,0.4786,-1.5598,0.0,0.0,0.0
2026-06-09T15:05:23.895,Q,42.1,53.1,29.9,62.1,52.6,1.0174,0.4775,-1.5593,0.0,0.0,0.0
2026-06-09T15:05:23.895,Q,42.5,52.9,30.4,62.2,52.1,1.0192,0.4787,-1.5597,0.0,0.0,0.0
2026-06-09T15:05:23.896,Q,42.9,52.8,30.8,62.2,52.4,1.019,0.4776,-1.5599,0.0,0.0,0.0
2026-06-09T15:05:23.896,Q,43.4,52.7,31.3,62.3,53.0,1.0194,0.4759,-1.5582,0.0,0.0,0.0
2026-06-09T15:05:23.897,Q,43.9,52.4,31.8,62.4,53.8,1.0202,0.477,-1.5591,0.0,0.0,0.0
2026-06-09T15:05:23.897,Q,44.3,51.7,32.2,62.5,54.7,1.0211,0.4775,-1.5609,0.0,0.0,0.0
2026-06-09T15:05:23.927,Q,235.9,58.2,32.4,62.2,63.7,1.0242,0.4756,-1.5555,0.0,0.0,0.0
2026-06-09T15:05:24.031,Q,35.7,58.3,32.1,62.0,63.4,1.0234,0.4756,-1.5566,0.0,0.0,0.0
2026-06-09T15:05:24.136,Q,35.5,58.3,31.8,61.8,63.2,1.0239,0.4757,-1.5561,0.0,0.0,0.0
2026-06-09T15:05:24.242,Q,35.4,58.3,31.6,61.7,63.2,1.0228,0.476,-1.5572,0.0,0.0,0.0
2026-06-09T15:05:24.347,Q,35.5,58.3,31.5,61.6,63.2,1.0219,0.4766,-1.5576,0.0,0.0,0.0
2026-06-09T15:05:24.451,Q,35.6,58.3,31.3,61.5,63.2,1.0214,0.4776,-1.558,0.0,0.0,0.0
2026-06-09T15:05:24.557,Q,35.7,58.3,31.2,61.4,63.4,1.0209,0.4778,-1.5574,0.0,0.0,0.0
2026-06-09T15:05:24.662,Q,36.1,58.4,31.2,61.3,63.5,1.0203,0.4775,-1.5579,0.0,0.0,0.0
2026-06-09T15:05:24.766,Q,36.4,58.7,31.4,61.2,63.7,1.0199,0.4774,-1.5573,0.0,0.0,0.0
2026-06-09T15:05:24.872,Q,36.7,58.9,31.6,61.2,63.8,1.0198,0.4782,-1.5586,0.0,0.0,0.0
2026-06-09T15:05:24.977,Q,36.8,58.9,31.9,61.2,64.0,1.0198,0.4779,-1.5583,0.0,0.0,0.0
2026-06-09T15:05:25.082,Q,37.1,59.0,32.2,61.3,64.1,1.0199,0.4772,-1.5594,0.0,0.0,0.0
2026-06-09T15:05:25.186,Q,37.4,58.9,32.5,61.3,64.0,1.0198,0.4769,-1.5595,0.0,0.0,0.0
2026-06-09T15:05:25.291,Q,37.5,58.9,32.8,61.3,63.7,1.0205,0.4757,-1.5586,0.0,0.0,0.0
2026-06-09T15:05:25.397,Q,37.6,58.9,33.0,61.3,63.0,1.02,0.4756,-1.5587,0.0,0.0,0.0
2026-06-09T15:05:25.502,Q,37.6,58.9,33.2,61.3,61.7,1.0206,0.4755,-1.5584,0.0,0.0,0.0
2026-06-09T15:05:25.607,Q,37.6,58.9,33.4,61.4,60.3,1.0213,0.4749,-1.5578,0.0,0.0,0.0
2026-06-09T15:05:25.712,Q,37.5,58.8,33.5,61.4,58.8,1.022,0.475,-1.5582,0.0,0.0,0.0
2026-06-09T15:05:25.817,Q,37.3,58.7,33.6,61.4,57.5,1.0221,0.4748,-1.5568,0.0,0.0,0.0
2026-06-09T15:05:25.921,Q,37.0,58.6,33.7,61.5,56.3,1.0228,0.4746,-1.5575,0.0,0.0,0.0
2026-06-09T15:05:26.026,Q,36.5,58.5,33.7,61.5,55.2,1.0235,0.4757,-1.5575,0.0,0.0,0.0
2026-06-09T15:05:26.132,Q,36.7,58.5,33.5,61.6,54.3,1.024,0.4742,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:26.237,Q,37.0,58.5,33.3,61.6,53.1,1.0242,0.4739,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:26.342,Q,37.4,58.4,33.1,61.7,52.3,1.024,0.4737,-1.5558,0.0,0.0,0.0
2026-06-09T15:05:26.447,Q,38.0,58.4,33.1,61.8,51.7,1.0238,0.4737,-1.5549,0.0,0.0,0.0
2026-06-09T15:05:26.552,Q,38.7,58.3,33.2,61.8,51.2,1.0234,0.4745,-1.555,0.0,0.0,0.0
2026-06-09T15:05:26.657,Q,39.7,58.0,33.3,61.7,50.9,1.0233,0.473,-1.555,0.0,0.0,0.0
2026-06-09T15:05:26.762,Q,41.0,57.3,33.4,61.6,50.7,1.0239,0.4726,-1.5553,0.0,0.0,0.0
2026-06-09T15:05:26.867,Q,42.3,56.5,33.5,61.5,50.8,1.0237,0.4715,-1.555,0.0,0.0,0.0
2026-06-09T15:05:26.972,Q,43.8,55.7,33.6,61.3,50.8,1.0232,0.4728,-1.5555,0.0,0.0,0.0
2026-06-09T15:05:27.077,Q,45.2,54.9,33.7,61.2,50.9,1.0229,0.4722,-1.5542,0.0,0.0,0.0
2026-06-09T15:05:27.182,Q,46.3,54.1,33.7,61.1,51.0,1.0225,0.4715,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:27.287,Q,47.3,53.3,33.8,61.1,51.2,1.0229,0.4721,-1.5543,0.0,0.0,0.0
2026-06-09T15:05:27.392,Q,48.1,52.0,33.7,61.1,51.2,1.022,0.4739,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:27.497,Q,48.9,50.5,33.4,61.2,51.3,1.0215,0.4731,-1.555,0.0,0.0,0.0
2026-06-09T15:05:27.602,Q,49.5,48.1,33.0,61.3,51.3,1.0226,0.4742,-1.5571,0.0,0.0,0.0
2026-06-09T15:05:27.707,Q,50.1,45.2,32.6,61.4,51.2,1.0229,0.4733,-1.5567,0.0,0.0,0.0
2026-06-09T15:05:27.812,Q,50.7,42.3,32.3,61.4,51.2,1.0221,0.4729,-1.5554,0.0,0.0,0.0
2026-06-09T15:05:27.917,Q,51.2,39.6,32.2,61.5,51.2,1.0216,0.4733,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:28.022,Q,51.7,37.1,32.2,61.5,51.2,1.0215,0.4733,-1.5559,0.0,0.0,0.0
2026-06-09T15:05:28.127,Q,52.1,34.9,32.2,61.5,50.9,1.0215,0.4731,-1.5575,0.0,0.0,0.0
2026-06-09T15:05:28.232,Q,52.5,32.9,32.2,61.5,50.4,1.021,0.4735,-1.5574,0.0,0.0,0.0
2026-06-09T15:05:28.337,Q,53.0,31.3,31.9,61.5,49.9,1.0206,0.4725,-1.5563,0.0,0.0,0.0
2026-06-09T15:05:28.442,Q,53.5,29.8,31.6,61.5,49.5,1.0211,0.4731,-1.5582,0.0,0.0,0.0
2026-06-09T15:05:28.547,Q,54.0,28.3,31.3,61.5,49.2,1.0225,0.4735,-1.5577,0.0,0.0,0.0
2026-06-09T15:05:28.652,Q,54.5,27.0,31.0,61.4,48.9,1.0219,0.4732,-1.5585,0.0,0.0,0.0
2026-06-09T15:05:28.757,Q,54.9,25.7,30.7,61.3,48.6,1.022,0.4726,-1.5576,0.0,0.0,0.0
2026-06-09T15:05:28.862,Q,55.2,24.6,30.5,61.2,48.4,1.0221,0.4731,-1.5585,0.0,0.0,0.0
2026-06-09T15:05:28.967,Q,55.5,23.6,30.4,61.0,48.3,1.0204,0.4729,-1.5593,0.0,0.0,0.0
2026-06-09T15:05:29.072,Q,55.6,22.6,30.2,60.9,48.2,1.0206,0.4743,-1.5588,0.0,0.0,0.0
2026-06-09T15:05:29.177,Q,55.7,21.7,30.1,60.8,48.2,1.0203,0.4723,-1.5592,0.0,0.0,0.0
2026-06-09T15:05:29.282,Q,55.9,20.9,30.0,60.7,48.2,1.0201,0.4723,-1.5598,0.0,0.0,0.0
2026-06-09T15:05:29.387,Q,56.0,20.2,29.9,60.6,48.3,1.0209,0.472,-1.5596,0.0,0.0,0.0
2026-06-09T15:05:29.492,Q,56.3,19.7,29.8,60.4,48.4,1.0204,0.4708,-1.5596,0.0,0.0,0.0
2026-06-09T15:05:29.597,Q,56.5,19.2,29.8,60.3,48.6,1.0204,0.4701,-1.5594,0.0,0.0,0.0
2026-06-09T15:05:29.702,Q,56.6,18.8,29.7,60.2,48.7,1.0204,0.4713,-1.5599,0.0,0.0,0.0
2026-06-09T15:05:29.807,Q,56.7,18.6,29.7,60.0,48.9,1.0208,0.4717,-1.5595,0.0,0.0,0.0
2026-06-09T15:05:29.912,Q,56.8,18.4,29.9,59.7,49.0,1.0209,0.472,-1.5605,0.0,0.0,0.0
2026-06-09T15:05:30.017,Q,56.8,18.2,30.0,59.8,49.1,1.0212,0.4717,-1.5609,0.0,0.0,0.0
2026-06-09T15:05:30.122,Q,56.8,18.1,30.0,59.9,49.1,1.0213,0.4706,-1.56,0.0,0.0,0.0
2026-06-09T15:05:30.227,Q,56.8,17.9,29.9,59.9,49.3,1.0223,0.4713,-1.5595,0.0,0.0,0.0
2026-06-09T15:05:30.332,Q,56.9,17.7,29.8,60.0,49.8,1.023,0.4721,-1.5606,0.0,0.0,0.0
2026-06-09T15:05:30.437,Q,56.9,17.6,29.7,60.1,50.4,1.024,0.472,-1.5605,0.0,0.0,0.0
2026-06-09T15:05:30.542,Q,57.0,17.6,29.5,60.2,51.1,1.0237,0.4721,-1.5599,0.0,0.0,0.0
2026-06-09T15:05:30.647,Q,57.1,17.7,29.5,60.2,51.7,1.0241,0.4729,-1.5594,0.0,0.0,0.0
2026-06-09T15:05:30.752,Q,57.3,18.1,29.5,60.3,52.2,1.0243,0.472,-1.5573,0.0,0.0,0.0
2026-06-09T15:05:30.857,Q,57.5,19.6,29.5,60.2,52.7,1.025,0.4715,-1.5575,0.0,0.0,0.0
2026-06-09T15:05:30.962,Q,57.6,21.8,29.6,60.1,53.2,1.0257,0.4718,-1.5567,0.0,0.0,0.0
2026-06-09T15:05:31.067,Q,57.7,24.3,29.7,59.8,53.6,1.0255,0.4715,-1.5554,0.0,0.0,0.0
2026-06-09T15:05:31.172,Q,57.5,26.8,29.9,59.4,54.1,1.0259,0.4712,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:31.277,Q,57.4,29.1,30.1,59.0,54.5,1.0271,0.4715,-1.5552,0.0,0.0,0.0
2026-06-09T15:05:31.382,Q,57.1,31.2,30.3,58.6,54.9,1.0266,0.4707,-1.5543,0.0,0.0,0.0
2026-06-09T15:05:31.487,Q,56.7,33.0,30.4,58.4,55.3,1.027,0.4703,-1.5527,0.0,0.0,0.0
2026-06-09T15:05:31.592,Q,56.3,33.8,30.6,58.3,55.7,1.0269,0.4705,-1.554,0.0,0.0,0.0
2026-06-09T15:05:31.697,Q,55.9,34.1,30.6,58.3,56.0,1.027,0.4716,-1.5545,0.0,0.0,0.0
2026-06-09T15:05:31.802,Q,55.6,34.0,30.6,58.3,56.4,1.0267,0.4714,-1.5545,0.0,0.0,0.0
2026-06-09T15:05:31.907,Q,55.3,33.7,30.6,58.4,56.8,1.0264,0.4702,-1.5537,0.0,0.0,0.0
2026-06-09T15:05:32.012,Q,55.0,33.3,30.7,58.5,57.1,1.0262,0.4694,-1.5535,0.0,0.0,0.0
2026-06-09T15:05:32.117,Q,55.1,32.2,30.7,58.4,57.3,1.0264,0.4691,-1.5527,0.0,0.0,0.0
2026-06-09T15:05:32.222,Q,55.0,30.9,30.7,58.5,57.0,1.0265,0.4699,-1.5547,0.0,0.0,0.0
2026-06-09T15:05:32.327,Q,54.8,29.4,30.7,58.6,56.1,1.0258,0.4692,-1.5545,0.0,0.0,0.0
2026-06-09T15:05:32.432,Q,54.6,28.0,30.7,58.8,55.1,1.0246,0.4696,-1.5543,0.0,0.0,0.0
2026-06-09T15:05:32.537,Q,54.5,27.2,30.7,59.1,54.3,1.0241,0.4712,-1.5551,0.0,0.0,0.0
2026-06-09T15:05:32.642,Q,54.3,26.9,30.6,59.3,53.5,1.0243,0.47,-1.556,0.0,0.0,0.0
2026-06-09T15:05:32.747,Q,54.2,26.8,30.6,59.6,52.8,1.0244,0.4715,-1.5556,0.0,0.0,0.0
2026-06-09T15:05:32.852,Q,54.1,26.9,30.7,59.8,52.2,1.0243,0.4678,-1.5554,0.0,0.0,0.0
2026-06-09T15:05:32.957,Q,54.0,26.9,30.7,59.9,51.8,1.0245,0.4669,-1.5562,0.0,0.0,0.0
2026-06-09T15:05:33.062,Q,53.7,27.0,30.8,60.0,51.6,1.0257,0.4672,-1.5577,0.0,0.0,0.0
2026-06-09T15:05:33.167,Q,53.4,27.1,31.0,59.9,51.3,1.0246,0.4663,-1.5583,0.0,0.0,0.0
2026-06-09T15:05:33.272,Q,52.9,27.3,31.1,59.5,51.6,1.0249,0.4672,-1.5566,0.0,0.0,0.0
2026-06-09T15:05:33.377,Q,52.5,27.4,31.2,58.9,52.0,1.0252,0.4685,-1.5583,0.0,0.0,0.0
2026-06-09T15:05:33.482,Q,51.9,27.6,31.3,58.5,52.5,1.026,0.4685,-1.5587,0.0,0.0,0.0
2026-06-09T15:05:33.587,Q,51.3,27.9,31.4,58.3,53.1,1.0261,0.4649,-1.5594,0.0,0.0,0.0
2026-06-09T15:05:33.692,Q,51.0,28.1,31.2,58.1,53.7,1.0266,0.4648,-1.5617,0.0,0.0,0.0
2026-06-09T15:05:33.797,Q,50.8,28.3,30.7,57.8,54.2,1.0268,0.4636,-1.5626,0.0,0.0,0.0
2026-06-09T15:05:33.902,Q,50.5,28.5,30.2,57.5,54.7,1.026,0.4629,-1.5637,0.0,0.0,0.0
2026-06-09T15:08:33.710,R,53.5,49.0,0.0,69.3,100.0,1.2997,0.0627,-1.2828,0.0,0.0,0.0
2026-06-09T15:08:33.710,R,53.5,49.1,0.0,69.3,100.0,1.2995,0.062,-1.2831,0.0,0.0,0.0
2026-06-09T15:08:33.710,R,53.6,49.3,0.0,69.3,100.0,1.3,0.0617,-1.2828,0.0,0.0,0.0
2026-06-09T15:08:33.711,R,53.6,49.3,0.0,69.3,100.0,1.3011,0.0593,-1.2824,0.0,0.0,0.0
2026-06-09T15:08:33.711,R,53.6,49.4,0.0,69.2,100.0,1.3014,0.0589,-1.283,0.0,0.0,0.0
2026-06-09T15:08:33.712,R,53.7,49.4,0.0,69.1,100.0,1.3024,0.0593,-1.2842,0.0,0.0,0.0
2026-06-09T15:08:33.712,R,53.7,49.2,0.0,69.1,100.0,1.3016,0.0587,-1.2843,0.0,0.0,0.0
2026-06-09T15:08:33.712,R,53.8,49.1,0.0,69.0,100.0,1.3002,0.0585,-1.283,0.0,0.0,0.0
2026-06-09T15:08:33.713,R,53.9,49.0,0.0,69.0,100.0,1.3015,0.0564,-1.2827,0.0,0.0,0.0
2026-06-09T15:08:33.776,R,54.8,50.1,0.0,69.2,100.0,1.3075,0.057,-1.2858,0.0,0.0,0.0
2026-06-09T15:08:33.881,R,54.8,50.1,0.0,69.2,100.0,1.3085,0.0573,-1.287,0.0,0.0,0.0
2026-06-09T15:08:33.986,R,54.8,49.9,0.0,69.2,100.0,1.3084,0.0574,-1.2888,0.0,0.0,0.0
2026-06-09T15:08:34.091,R,54.8,49.6,0.0,69.2,100.0,1.3086,0.056,-1.2891,0.0,0.0,0.0
2026-06-09T15:08:34.196,R,54.8,49.3,0.0,69.2,100.0,1.3081,0.0573,-1.29,0.0,0.0,0.0
2026-06-09T15:08:34.301,R,54.8,49.1,0.0,69.3,100.0,1.308,0.0583,-1.2912,0.0,0.0,0.0
2026-06-09T15:08:34.406,R,54.9,48.9,0.0,69.3,100.0,1.3076,0.059,-1.2913,0.0,0.0,0.0
2026-06-09T15:08:34.511,R,54.9,48.8,0.0,69.3,100.0,1.3071,0.0595,-1.2923,0.0,0.0,0.0
2026-06-09T15:08:34.616,R,54.9,48.7,0.0,69.3,100.0,1.3077,0.0606,-1.2932,0.0,0.0,0.0
2026-06-09T15:08:34.721,R,54.9,48.4,0.0,69.4,100.0,1.3066,0.0597,-1.2934,0.0,0.0,0.0
2026-06-09T15:08:34.826,R,54.9,47.8,0.0,69.4,100.0,1.307,0.0596,-1.2932,0.0,0.0,0.0
2026-06-09T15:08:34.931,R,54.9,47.4,0.0,69.4,100.0,1.308,0.061,-1.2955,0.0,0.0,0.0
2026-06-09T15:08:35.036,R,55.0,47.5,0.0,69.5,100.0,1.3069,0.0604,-1.2967,0.0,0.0,0.0
2026-06-09T15:08:35.141,R,55.0,47.7,0.0,69.5,100.0,1.3075,0.0597,-1.2945,0.0,0.0,0.0
2026-06-09T15:08:35.246,R,55.0,48.0,0.0,69.5,100.0,1.3077,0.0582,-1.2947,0.0,0.0,0.0
2026-06-09T15:08:35.351,R,55.0,48.3,0.0,69.5,100.0,1.3081,0.0577,-1.2945,0.0,0.0,0.0
2026-06-09T15:08:35.457,R,55.0,48.5,0.0,69.6,100.0,1.308,0.0579,-1.2965,0.0,0.0,0.0
2026-06-09T15:08:35.561,R,55.0,48.7,0.0,69.6,100.0,1.3085,0.059,-1.2962,0.0,0.0,0.0
2026-06-09T15:08:35.666,R,55.1,49.0,0.0,69.6,100.0,1.3074,0.059,-1.2975,0.0,0.0,0.0
2026-06-09T15:08:35.771,R,55.0,49.3,0.0,69.6,100.0,1.3072,0.0592,-1.2978,0.0,0.0,0.0
2026-06-09T15:08:35.876,R,55.0,49.6,0.0,69.6,100.0,1.3065,0.0588,-1.2976,0.0,0.0,0.0
2026-06-09T15:08:35.981,R,55.0,50.2,0.0,69.6,100.0,1.3065,0.0592,-1.2959,0.0,0.0,0.0
2026-06-09T15:08:36.086,R,55.0,50.8,0.0,69.7,100.0,1.3064,0.0578,-1.2961,0.0,0.0,0.0
2026-06-09T15:08:36.191,R,55.0,51.3,0.0,69.7,100.0,1.3062,0.0571,-1.2966,0.0,0.0,0.0
2026-06-09T15:08:36.296,R,55.0,51.6,0.0,69.7,100.0,1.3055,0.0583,-1.2963,0.0,0.0,0.0
2026-06-09T15:08:36.401,R,55.1,51.8,0.0,69.7,100.0,1.3047,0.0608,-1.2975,0.0,0.0,0.0
2026-06-09T15:08:36.506,R,55.1,52.0,0.0,69.8,100.0,1.3062,0.0627,-1.298,0.0,0.0,0.0
2026-06-09T15:08:36.611,R,55.1,52.1,0.0,69.8,100.0,1.3069,0.0625,-1.2986,0.0,0.0,0.0
2026-06-09T15:08:36.716,R,55.1,52.1,0.0,69.8,100.0,1.3074,0.0602,-1.2983,0.0,0.0,0.0
2026-06-09T15:08:36.821,R,55.0,52.2,0.0,69.8,100.0,1.3083,0.0584,-1.2956,0.0,0.0,0.0
2026-06-09T15:08:36.927,R,55.0,52.2,0.0,69.8,100.0,1.3072,0.0575,-1.2947,0.0,0.0,0.0
2026-06-09T15:08:37.031,R,55.0,52.3,0.0,69.7,100.0,1.3063,0.0571,-1.2945,0.0,0.0,0.0
2026-06-09T15:08:37.137,R,55.0,52.4,0.0,69.7,100.0,1.3058,0.0576,-1.2937,0.0,0.0,0.0
2026-06-09T15:08:37.241,R,55.0,52.6,0.0,69.6,100.0,1.3059,0.0576,-1.2953,0.0,0.0,0.0
2026-06-09T15:08:37.346,R,55.0,53.0,0.0,69.6,100.0,1.3053,0.0582,-1.295,0.0,0.0,0.0
2026-06-09T15:08:37.451,R,55.0,53.4,0.0,69.5,100.0,1.3048,0.0594,-1.2943,0.0,0.0,0.0
2026-06-09T15:08:37.556,R,55.0,53.9,0.0,69.4,100.0,1.3042,0.0597,-1.2945,0.0,0.0,0.0
2026-06-09T15:08:37.661,R,55.0,54.2,0.0,69.4,100.0,1.3035,0.0603,-1.2942,0.0,0.0,0.0
2026-06-09T15:08:37.766,R,55.0,54.6,0.0,69.3,100.0,1.3028,0.0583,-1.2926,0.0,0.0,0.0
2026-06-09T15:08:37.871,R,55.0,54.8,0.0,69.2,100.0,1.3025,0.0586,-1.2921,0.0,0.0,0.0
2026-06-09T15:08:37.976,R,55.0,55.0,0.0,69.1,100.0,1.3021,0.0607,-1.2929,0.0,0.0,0.0
2026-06-09T15:08:38.082,R,55.0,55.2,0.0,69.1,100.0,1.3011,0.0609,-1.2925,0.0,0.0,0.0
2026-06-09T15:08:38.186,R,54.9,55.4,0.0,69.1,100.0,1.3011,0.0596,-1.2926,0.0,0.0,0.0
2026-06-09T15:08:38.291,R,54.9,55.6,0.0,69.0,100.0,1.3007,0.0597,-1.2919,0.0,0.0,0.0
2026-06-09T15:08:38.396,R,54.9,55.8,0.0,69.0,100.0,1.3,0.0603,-1.293,0.0,0.0,0.0
2026-06-09T15:08:38.501,R,54.9,55.9,0.0,69.0,100.0,1.3014,0.06,-1.2926,0.0,0.0,0.0
2026-06-09T15:08:38.606,R,54.9,56.0,0.0,69.0,100.0,1.3017,0.0585,-1.2923,0.0,0.0,0.0
2026-06-09T15:08:38.712,R,54.9,56.1,0.0,69.1,100.0,1.3024,0.0578,-1.2927,0.0,0.0,0.0
2026-06-09T15:08:38.816,R,54.9,56.3,0.0,69.1,100.0,1.303,0.0572,-1.2916,0.0,0.0,0.0
2026-06-09T15:08:38.921,R,54.9,56.5,0.0,69.1,100.0,1.3027,0.056,-1.291,0.0,0.0,0.0
2026-06-09T15:08:39.026,R,54.9,56.7,0.0,69.1,100.0,1.3034,0.0549,-1.2913,0.0,0.0,0.0
2026-06-09T15:08:39.131,R,54.9,56.9,0.0,69.2,100.0,1.3034,0.0553,-1.2903,0.0,0.0,0.0
2026-06-09T15:08:39.236,R,54.9,57.1,0.0,69.2,100.0,1.304,0.0565,-1.2908,0.0,0.0,0.0
2026-06-09T15:08:39.341,R,54.9,57.3,0.0,69.2,100.0,1.3046,0.0571,-1.2928,0.0,0.0,0.0
2026-06-09T15:08:39.446,R,54.9,57.4,0.0,69.2,100.0,1.3057,0.0576,-1.293,0.0,0.0,0.0
2026-06-09T15:08:39.552,R,54.9,57.6,0.0,69.1,100.0,1.3057,0.0574,-1.2937,0.0,0.0,0.0
2026-06-09T15:08:39.656,R,54.9,57.7,0.0,69.1,100.0,1.307,0.0566,-1.2935,0.0,0.0,0.0
2026-06-09T15:08:39.761,R,54.9,57.7,0.0,69.1,100.0,1.3061,0.0575,-1.2947,0.0,0.0,0.0
2026-06-09T15:08:39.866,R,54.9,57.9,0.0,69.2,100.0,1.3057,0.0587,-1.2967,0.0,0.0,0.0
2026-06-09T15:08:39.971,R,54.9,57.9,0.0,69.2,100.0,1.3048,0.0584,-1.296,0.0,0.0,0.0
2026-06-09T15:08:40.076,R,54.9,57.8,0.0,69.2,100.0,1.3054,0.058,-1.2953,0.0,0.0,0.0
2026-06-09T15:08:40.181,R,54.9,57.4,0.0,69.2,100.0,1.3043,0.0574,-1.2959,0.0,0.0,0.0
2026-06-09T15:08:40.287,R,55.0,56.6,0.0,69.3,100.0,1.3028,0.0579,-1.2946,0.0,0.0,0.0
2026-06-09T15:08:40.391,R,55.0,55.6,0.0,69.3,100.0,1.2991,0.0586,-1.2928,0.0,0.0,0.0
2026-06-09T15:08:40.496,R,55.0,54.6,0.0,69.3,100.0,1.2982,0.058,-1.2918,0.0,0.0,0.0
2026-06-09T15:08:40.601,R,55.0,53.9,0.0,69.3,100.0,1.2977,0.0588,-1.2909,0.0,0.0,0.0
2026-06-09T15:08:40.706,R,55.0,52.9,0.0,69.3,100.0,1.298,0.0594,-1.2913,0.0,0.0,0.0
2026-06-09T15:08:40.811,R,55.0,52.3,0.0,69.3,100.0,1.2984,0.0594,-1.2909,0.0,0.0,0.0
2026-06-09T15:08:40.916,R,55.0,52.1,0.0,69.3,100.0,1.2983,0.0599,-1.2909,0.0,0.0,0.0
2026-06-09T15:08:41.021,R,55.0,52.0,0.0,69.3,100.0,1.2995,0.06,-1.2913,0.0,0.0,0.0
2026-06-09T15:08:41.127,R,55.0,51.4,0.0,69.4,100.0,1.3,0.0607,-1.2928,0.0,0.0,0.0
2026-06-09T15:08:41.232,R,55.0,50.6,0.0,69.4,100.0,1.3004,0.0613,-1.2923,0.0,0.0,0.0
2026-06-09T15:08:41.336,R,55.0,49.6,0.0,69.4,100.0,1.3,0.0595,-1.2921,0.0,0.0,0.0
2026-06-09T15:08:41.441,R,55.0,48.5,0.0,69.4,100.0,1.3004,0.0578,-1.2919,0.0,0.0,0.0
2026-06-09T15:08:41.546,R,55.0,47.5,0.0,69.4,100.0,1.3006,0.0577,-1.2919,0.0,0.0,0.0
2026-06-09T15:08:41.652,R,55.1,46.9,0.0,69.5,100.0,1.2993,0.0592,-1.2925,0.0,0.0,0.0
2026-06-09T15:08:41.757,R,55.1,46.2,0.0,69.5,100.0,1.2982,0.0598,-1.2932,0.0,0.0,0.0
2026-06-09T15:08:41.861,R,55.1,45.5,0.0,69.5,100.0,1.2978,0.0601,-1.293,0.0,0.0,0.0
2026-06-09T15:08:41.966,R,55.1,45.1,0.0,69.5,100.0,1.2976,0.0595,-1.2936,0.0,0.0,0.0
2026-06-09T15:08:42.071,R,55.1,44.9,0.0,69.6,100.0,1.2971,0.0593,-1.2946,0.0,0.0,0.0
2026-06-09T15:08:42.176,R,55.1,44.6,0.0,69.6,100.0,1.298,0.0582,-1.2929,0.0,0.0,0.0
