tiempo_pc,letra,pulgar,indice,corazon,anular,menique,ax,ay,az,gx,gy,gz
2026-06-13T00:39:19.761,L,3.8,0.0,32.2,66.6,82.4,0.9735,-0.0231,0.3759,0.0,0.0,0.0
2026-06-13T00:39:19.923,L,2.6,0.0,30.8,66.6,82.0,0.977,-0.0183,0.3681,0.0,0.0,0.0
2026-06-13T00:39:20.085,L,0.0,0.0,30.6,66.5,81.8,0.9717,-0.0299,0.3622,0.0,0.0,0.0
2026-06-13T00:39:20.247,L,0.0,0.0,30.6,66.4,81.6,0.9753,-0.0313,0.3541,0.0,0.0,0.0
2026-06-13T00:39:20.409,L,0.0,0.0,30.7,66.4,81.4,0.9781,-0.0338,0.3472,0.0,0.0,0.0
2026-06-13T00:39:20.571,L,0.0,0.0,30.9,66.3,81.0,0.9798,-0.0353,0.3425,0.0,0.0,0.0
2026-06-13T00:39:20.733,L,0.0,0.0,31.1,66.3,80.5,0.9817,-0.0374,0.3374,0.0,0.0,0.0
2026-06-13T00:39:20.895,L,0.0,0.0,31.2,66.3,80.1,0.9824,-0.0411,0.3323,0.0,0.0,0.0
2026-06-13T00:39:21.057,L,0.0,0.0,31.6,66.3,79.8,0.9823,-0.0422,0.3298,0.0,0.0,0.0
2026-06-13T00:39:21.219,L,0.0,0.0,31.2,66.3,78.5,0.9838,-0.0448,0.3273,0.0,0.0,0.0
2026-06-13T00:39:21.381,L,0.0,0.0,31.6,66.4,78.5,0.9829,-0.0453,0.3228,0.0,0.0,0.0
2026-06-13T00:39:21.543,L,0.0,0.0,32.6,66.6,78.3,0.9859,-0.0451,0.3195,0.0,0.0,0.0
2026-06-13T00:40:20.675,M,23.6,0.0,0.0,0.0,45.4,-0.9067,0.321,0.0894,0.0,0.0,0.0
2026-06-13T00:40:20.837,M,23.6,0.0,0.0,0.0,45.5,-0.9103,0.3264,0.0885,0.0,0.0,0.0
2026-06-13T00:40:20.999,M,23.6,0.0,0.0,0.0,45.6,-0.9087,0.3251,0.0919,0.0,0.0,0.0
2026-06-13T00:40:21.161,M,23.6,0.0,0.0,0.0,45.7,-0.9059,0.321,0.091,0.0,0.0,0.0
2026-06-13T00:40:21.323,M,23.7,0.0,0.0,0.0,45.7,-0.9093,0.324,0.0883,0.0,0.0,0.0
2026-06-13T00:40:21.485,M,23.8,0.0,0.0,0.0,45.8,-0.9099,0.3276,0.0905,0.0,0.0,0.0
2026-06-13T00:40:21.647,M,23.9,0.0,0.0,0.0,45.9,-0.9076,0.3241,0.0921,0.0,0.0,0.0
2026-06-13T00:40:21.809,M,23.9,0.0,0.0,0.0,45.9,-0.9069,0.3227,0.0896,0.0,0.0,0.0
2026-06-13T00:40:21.971,M,23.9,0.0,0.0,0.0,46.0,-0.908,0.3273,0.0878,0.0,0.0,0.0
2026-06-13T00:40:22.133,M,23.9,0.0,0.0,0.0,46.2,-0.9074,0.3257,0.0879,0.0,0.0,0.0
2026-06-13T00:40:22.295,M,23.9,0.0,0.0,0.0,46.4,-0.9069,0.3262,0.0882,0.0,0.0,0.0
2026-06-13T00:40:22.457,M,23.9,0.0,0.0,0.0,46.6,-0.9075,0.328,0.0868,0.0,0.0,0.0
2026-06-13T00:40:22.619,M,24.0,0.0,0.0,0.0,46.9,-0.9085,0.3272,0.086,0.0,0.0,0.0
2026-06-13T00:40:22.781,M,24.1,0.0,0.0,0.0,47.2,-0.9079,0.3266,0.0852,0.0,0.0,0.0
2026-06-13T00:40:22.943,M,24.1,0.0,0.0,0.0,47.4,-0.9068,0.3262,0.0842,0.0,0.0,0.0
2026-06-13T00:40:23.105,M,24.1,0.0,0.0,0.0,47.5,-0.909,0.3289,0.0831,0.0,0.0,0.0
2026-06-13T00:40:23.267,M,24.1,0.0,0.0,0.0,47.4,-0.9056,0.327,0.0845,0.0,0.0,0.0
2026-06-13T00:40:23.429,M,24.1,0.0,0.0,0.0,47.3,-0.9079,0.3272,0.0867,0.0,0.0,0.0
2026-06-13T00:40:23.591,M,24.1,0.0,0.0,0.0,47.2,-0.9082,0.3276,0.087,0.0,0.0,0.0
2026-06-13T00:40:23.753,M,24.1,0.0,0.0,0.0,47.1,-0.9057,0.3273,0.0862,0.0,0.0,0.0
2026-06-13T00:40:23.915,M,24.1,0.0,0.0,0.0,47.0,-0.9069,0.3273,0.0851,0.0,0.0,0.0
2026-06-13T00:40:24.077,M,24.2,0.0,0.0,0.0,46.8,-0.9085,0.3329,0.0841,0.0,0.0,0.0
2026-06-13T00:40:24.239,M,24.2,0.0,0.0,0.0,46.7,-0.9061,0.3301,0.089,0.0,0.0,0.0
2026-06-13T00:40:24.401,M,24.2,0.0,0.0,0.0,46.6,-0.904,0.3291,0.0866,0.0,0.0,0.0
2026-06-13T00:40:24.563,M,24.2,0.0,0.0,0.0,46.5,-0.9071,0.334,0.0847,0.0,0.0,0.0
2026-06-13T00:40:24.725,M,24.3,0.0,0.0,0.0,46.5,-0.9059,0.3352,0.0888,0.0,0.0,0.0
2026-06-13T00:40:24.887,M,24.3,0.0,0.0,0.0,46.6,-0.9017,0.3294,0.0901,0.0,0.0,0.0
2026-06-13T00:40:25.049,M,24.3,0.0,0.0,0.0,46.6,-0.9055,0.3341,0.087,0.0,0.0,0.0
2026-06-13T00:40:25.211,M,24.3,0.0,0.0,0.0,46.6,-0.9069,0.3396,0.088,0.0,0.0,0.0
2026-06-13T00:40:25.373,M,24.4,0.0,0.0,0.0,46.6,-0.9041,0.3348,0.0913,0.0,0.0,0.0
2026-06-13T00:40:25.535,M,24.4,0.0,0.0,0.0,46.5,-0.902,0.3322,0.0888,0.0,0.0,0.0
2026-06-13T00:40:25.697,M,24.4,0.0,0.0,0.0,46.5,-0.9069,0.3388,0.0869,0.0,0.0,0.0
2026-06-13T00:40:25.859,M,24.4,0.0,0.0,0.0,46.5,-0.9062,0.3399,0.0907,0.0,0.0,0.0
2026-06-13T00:40:26.021,M,24.4,0.0,0.0,0.0,46.4,-0.9021,0.3361,0.0906,0.0,0.0,0.0
2026-06-13T00:40:26.183,M,24.4,0.0,0.0,0.0,46.3,-0.9031,0.3368,0.0865,0.0,0.0,0.0
2026-06-13T00:40:26.345,M,24.4,0.0,0.0,0.0,46.1,-0.9061,0.3422,0.0881,0.0,0.0,0.0
2026-06-13T00:40:26.507,M,24.3,0.0,0.0,0.0,46.0,-0.9025,0.3381,0.0923,0.0,0.0,0.0
2026-06-13T00:40:26.669,M,24.3,0.0,0.0,0.0,45.9,-0.9008,0.336,0.0894,0.0,0.0,0.0
2026-06-13T00:40:26.831,M,24.4,0.0,0.0,0.0,45.8,-0.9043,0.342,0.0858,0.0,0.0,0.0
2026-06-13T00:40:26.993,M,24.4,0.0,0.0,0.0,45.8,-0.9045,0.344,0.0882,0.0,0.0,0.0
2026-06-13T00:40:27.155,M,24.4,0.0,0.0,0.0,45.7,-0.9027,0.3403,0.0903,0.0,0.0,0.0
2026-06-13T00:40:27.317,M,24.4,0.0,0.0,0.0,45.9,-0.9024,0.34,0.0877,0.0,0.0,0.0
2026-06-13T00:40:27.479,M,24.4,0.0,0.0,0.0,46.0,-0.9023,0.3409,0.087,0.0,0.0,0.0
2026-06-13T00:40:27.641,M,24.5,0.0,0.0,0.0,46.2,-0.9026,0.342,0.0882,0.0,0.0,0.0
2026-06-13T00:40:27.803,M,24.4,0.0,0.0,0.0,46.4,-0.9035,0.3395,0.0895,0.0,0.0,0.0
2026-06-13T00:40:27.965,M,24.4,0.0,0.0,0.0,46.6,-0.9036,0.3412,0.0883,0.0,0.0,0.0
2026-06-13T00:40:28.127,M,24.5,0.0,0.0,0.0,46.8,-0.9042,0.3394,0.0881,0.0,0.0,0.0
2026-06-13T00:40:28.289,M,24.5,0.0,0.0,0.0,46.7,-0.905,0.3407,0.0874,0.0,0.0,0.0
2026-06-13T00:40:28.451,M,24.5,0.0,0.0,0.0,46.8,-0.9035,0.3392,0.088,0.0,0.0,0.0
2026-06-13T00:40:28.613,M,24.5,0.0,0.0,0.0,46.8,-0.9021,0.3387,0.0899,0.0,0.0,0.0
2026-06-13T00:40:28.775,M,24.5,0.0,0.0,0.0,46.9,-0.9029,0.3409,0.0911,0.0,0.0,0.0
2026-06-13T00:40:28.937,M,24.5,0.0,0.0,0.0,46.9,-0.9001,0.3388,0.0916,0.0,0.0,0.0
2026-06-13T00:40:29.099,M,24.5,0.0,0.0,0.0,46.9,-0.9012,0.3408,0.0917,0.0,0.0,0.0
2026-06-13T00:40:29.261,M,24.5,0.0,0.0,0.0,46.9,-0.9016,0.3401,0.0937,0.0,0.0,0.0
2026-06-13T00:40:29.423,M,24.6,0.0,0.0,0.0,47.1,-0.9014,0.3413,0.0941,0.0,0.0,0.0
2026-06-13T00:40:29.585,M,24.6,0.0,0.0,0.0,47.3,-0.9025,0.3436,0.0948,0.0,0.0,0.0
2026-06-13T00:40:29.747,M,24.6,0.0,0.0,0.0,47.5,-0.9013,0.344,0.0943,0.0,0.0,0.0
2026-06-13T00:40:29.909,M,24.6,0.0,0.0,0.0,47.6,-0.9015,0.3442,0.0951,0.0,0.0,0.0
2026-06-13T00:40:30.071,M,24.7,0.0,0.0,0.0,47.9,-0.9018,0.3447,0.0978,0.0,0.0,0.0
2026-06-13T00:40:30.233,M,24.7,0.0,0.0,0.0,48.1,-0.9014,0.3436,0.0976,0.0,0.0,0.0
2026-06-13T00:40:30.395,M,24.8,0.0,0.0,0.0,48.3,-0.9015,0.3447,0.0975,0.0,0.0,0.0
2026-06-13T00:40:30.557,M,24.8,0.0,0.0,0.0,48.5,-0.9013,0.3457,0.0967,0.0,0.0,0.0
2026-06-13T00:40:30.719,M,24.8,0.0,0.0,0.0,48.4,-0.9021,0.3468,0.0966,0.0,0.0,0.0
2026-06-13T00:41:26.124,N,19.9,0.0,0.0,66.3,72.2,-0.8164,0.4133,0.3657,0.0,0.0,0.0
2026-06-13T00:41:26.286,N,19.9,0.0,0.0,66.0,72.6,-0.8164,0.4127,0.3651,0.0,0.0,0.0
2026-06-13T00:41:26.448,N,19.9,0.0,0.0,65.8,73.1,-0.8168,0.4131,0.3647,0.0,0.0,0.0
2026-06-13T00:41:26.610,N,19.8,0.0,0.0,65.7,73.4,-0.8179,0.4135,0.3626,0.0,0.0,0.0
2026-06-13T00:41:26.772,N,19.8,0.0,0.0,65.7,73.9,-0.8171,0.4123,0.3611,0.0,0.0,0.0
2026-06-13T00:41:26.934,N,19.9,0.0,0.0,65.8,74.2,-0.8178,0.4121,0.3609,0.0,0.0,0.0
2026-06-13T00:41:27.096,N,20.1,0.0,0.0,65.7,74.5,-0.8186,0.4115,0.36,0.0,0.0,0.0
2026-06-13T00:41:27.258,N,20.5,0.0,0.0,65.5,74.6,-0.8194,0.4108,0.358,0.0,0.0,0.0
2026-06-13T00:41:27.420,N,21.2,0.0,0.0,65.4,74.8,-0.8212,0.4109,0.3572,0.0,0.0,0.0
2026-06-13T00:41:27.582,N,21.7,0.0,0.0,65.2,74.9,-0.8218,0.4102,0.3545,0.0,0.0,0.0
2026-06-13T00:41:27.744,N,22.0,0.0,0.0,65.0,75.0,-0.8226,0.4089,0.3532,0.0,0.0,0.0
2026-06-13T00:41:27.906,N,22.4,0.0,0.0,65.1,74.8,-0.8234,0.4096,0.3501,0.0,0.0,0.0
2026-06-13T00:41:28.068,N,22.8,0.0,0.0,65.2,74.7,-0.8238,0.408,0.3493,0.0,0.0,0.0
2026-06-13T00:41:28.230,N,23.2,0.0,0.0,65.1,74.5,-0.823,0.4072,0.3486,0.0,0.0,0.0
2026-06-13T00:41:28.392,N,23.4,0.0,0.0,65.2,74.2,-0.8249,0.407,0.3501,0.0,0.0,0.0
2026-06-13T00:41:28.554,N,23.6,0.0,0.0,65.3,74.3,-0.8245,0.4062,0.3497,0.0,0.0,0.0
2026-06-13T00:41:28.716,N,23.8,0.0,0.0,65.3,74.3,-0.8254,0.4063,0.3484,0.0,0.0,0.0
2026-06-13T00:41:28.878,N,23.7,0.0,0.0,65.3,74.1,-0.8258,0.4068,0.3484,0.0,0.0,0.0
2026-06-13T00:41:29.040,N,23.4,0.0,0.0,65.2,73.7,-0.8257,0.4069,0.3478,0.0,0.0,0.0
2026-06-13T00:41:29.202,N,23.3,0.0,0.0,65.2,73.4,-0.8261,0.4069,0.3481,0.0,0.0,0.0
2026-06-13T00:41:29.364,N,23.3,0.0,0.0,65.2,73.2,-0.8259,0.4076,0.3478,0.0,0.0,0.0
2026-06-13T00:41:29.526,N,23.1,0.0,0.0,65.2,72.9,-0.8257,0.4075,0.347,0.0,0.0,0.0
2026-06-13T00:41:29.688,N,22.7,0.0,0.0,65.3,72.7,-0.8258,0.4069,0.347,0.0,0.0,0.0
2026-06-13T00:41:29.850,N,22.5,0.0,0.0,65.3,72.5,-0.8257,0.4069,0.3463,0.0,0.0,0.0
2026-06-13T00:41:30.012,N,22.4,0.0,0.0,65.3,72.3,-0.8247,0.4079,0.3447,0.0,0.0,0.0
2026-06-13T00:41:30.174,N,22.4,0.0,0.0,65.4,72.2,-0.8259,0.4087,0.3444,0.0,0.0,0.0
2026-06-13T00:41:30.336,N,22.3,0.0,0.0,65.5,72.1,-0.825,0.4092,0.3442,0.0,0.0,0.0
2026-06-13T00:41:30.498,N,22.3,0.0,0.0,65.6,72.0,-0.8253,0.409,0.3438,0.0,0.0,0.0
2026-06-13T00:41:30.660,N,22.4,0.0,0.0,65.7,71.9,-0.8252,0.4097,0.3437,0.0,0.0,0.0
2026-06-13T00:41:30.822,N,22.5,0.0,0.0,65.7,71.7,-0.8251,0.4092,0.3433,0.0,0.0,0.0
2026-06-13T00:41:30.984,N,22.5,0.0,0.0,65.8,71.7,-0.8254,0.4099,0.3431,0.0,0.0,0.0
2026-06-13T00:41:31.146,N,22.4,0.0,0.0,66.0,71.6,-0.8256,0.4094,0.3421,0.0,0.0,0.0
2026-06-13T00:41:31.308,N,22.3,0.0,0.0,66.3,71.7,-0.8256,0.4077,0.3422,0.0,0.0,0.0
2026-06-13T00:41:31.470,N,22.2,0.0,0.0,66.6,71.7,-0.8294,0.4071,0.3403,0.0,0.0,0.0
2026-06-13T00:41:31.632,N,22.0,0.0,0.0,67.0,71.6,-0.8293,0.4059,0.3362,0.0,0.0,0.0
2026-06-13T00:41:31.794,N,21.5,0.0,0.0,67.4,71.5,-0.8312,0.4066,0.3327,0.0,0.0,0.0
2026-06-13T00:41:31.956,N,21.0,0.0,0.0,67.4,71.6,-0.8328,0.4039,0.3297,0.0,0.0,0.0
2026-06-13T00:41:32.118,N,20.5,0.0,0.0,67.4,71.7,-0.8349,0.4024,0.3287,0.0,0.0,0.0
2026-06-13T00:41:32.280,N,20.1,0.0,0.0,67.7,72.1,-0.8354,0.4015,0.3287,0.0,0.0,0.0
2026-06-13T00:41:32.442,N,19.6,0.0,0.0,67.8,72.4,-0.837,0.3996,0.3263,0.0,0.0,0.0
2026-06-13T00:41:32.604,N,19.1,0.0,0.0,67.8,72.3,-0.8384,0.3961,0.3228,0.0,0.0,0.0
2026-06-13T00:41:32.766,N,19.1,0.0,0.0,67.8,72.4,-0.8421,0.3938,0.3217,0.0,0.0,0.0
2026-06-13T00:41:32.928,N,19.1,0.0,0.0,68.1,72.5,-0.8424,0.3882,0.3179,0.0,0.0,0.0
2026-06-13T00:41:33.090,N,19.0,0.0,0.0,68.2,72.6,-0.8447,0.3869,0.315,0.0,0.0,0.0
2026-06-13T00:41:33.252,N,18.8,0.0,0.0,68.4,72.8,-0.8467,0.381,0.314,0.0,0.0,0.0
2026-06-13T00:41:33.414,N,18.8,0.0,0.0,68.4,73.0,-0.8503,0.3799,0.3103,0.0,0.0,0.0
2026-06-13T00:41:33.576,N,18.6,0.0,0.0,68.4,73.2,-0.8523,0.378,0.3071,0.0,0.0,0.0
2026-06-13T00:41:33.738,N,18.6,0.0,0.0,68.4,73.3,-0.8535,0.375,0.3064,0.0,0.0,0.0
2026-06-13T00:41:33.900,N,18.6,0.0,0.0,68.4,73.5,-0.8534,0.3723,0.3052,0.0,0.0,0.0
2026-06-13T00:41:34.062,N,18.7,0.0,0.0,68.3,73.5,-0.8552,0.371,0.3042,0.0,0.0,0.0
2026-06-13T00:41:34.224,N,18.9,0.0,0.0,68.3,73.6,-0.8554,0.3684,0.3022,0.0,0.0,0.0
2026-06-13T00:41:34.386,N,18.8,0.0,0.0,68.2,73.6,-0.8564,0.3683,0.3002,0.0,0.0,0.0
2026-06-13T00:41:34.549,N,18.9,0.0,0.0,68.2,73.6,-0.8575,0.3663,0.2995,0.0,0.0,0.0
2026-06-13T00:41:34.710,N,19.2,0.0,0.0,68.1,73.7,-0.8581,0.3648,0.299,0.0,0.0,0.0
2026-06-13T00:41:34.872,N,19.5,0.0,0.0,68.1,73.7,-0.8585,0.364,0.2981,0.0,0.0,0.0
2026-06-13T00:41:35.035,N,19.7,0.0,0.0,68.1,73.7,-0.859,0.3624,0.2965,0.0,0.0,0.0
2026-06-13T00:41:35.196,N,20.1,0.0,0.0,68.0,73.7,-0.8591,0.3628,0.2948,0.0,0.0,0.0
2026-06-13T00:41:35.358,N,20.4,0.0,0.0,67.9,73.8,-0.8597,0.3619,0.2932,0.0,0.0,0.0
2026-06-13T00:41:35.520,N,20.4,0.0,0.0,67.9,73.8,-0.8609,0.363,0.292,0.0,0.0,0.0
2026-06-13T00:41:35.683,N,20.5,0.0,0.0,67.8,73.8,-0.8613,0.3621,0.2914,0.0,0.0,0.0
2026-06-13T00:41:35.844,N,20.7,0.0,0.0,67.8,73.8,-0.8621,0.3617,0.2903,0.0,0.0,0.0
2026-06-13T00:41:36.007,N,20.7,0.0,0.0,67.8,73.9,-0.8618,0.3621,0.2897,0.0,0.0,0.0
2026-06-13T00:42:57.333,O,21.2,97.4,0.0,0.0,0.0,0.9615,-0.0363,0.3959,0.0,0.0,0.0
2026-06-13T00:42:57.495,O,21.3,97.0,0.0,0.0,0.0,0.96,-0.0405,0.3952,0.0,0.0,0.0
2026-06-13T00:42:57.657,O,21.5,96.4,0.0,0.0,0.0,0.9598,-0.0439,0.3965,0.0,0.0,0.0
2026-06-13T00:42:57.819,O,21.6,95.6,0.0,0.0,0.0,0.9597,-0.0444,0.3968,0.0,0.0,0.0
2026-06-13T00:42:57.981,O,21.8,94.7,0.0,0.0,0.0,0.9586,-0.0474,0.3986,0.0,0.0,0.0
2026-06-13T00:42:58.143,O,21.8,93.5,0.0,0.0,0.0,0.9579,-0.051,0.3988,0.0,0.0,0.0
2026-06-13T00:42:58.305,O,21.7,92.3,0.0,0.0,0.0,0.958,-0.052,0.3995,0.0,0.0,0.0
2026-06-13T00:42:58.467,O,21.9,91.1,0.0,0.0,0.0,0.958,-0.0539,0.4016,0.0,0.0,0.0
2026-06-13T00:42:58.629,O,21.8,89.8,0.0,0.0,0.0,0.9578,-0.0553,0.3992,0.0,0.0,0.0
2026-06-13T00:42:58.791,O,21.7,88.6,0.0,0.0,0.0,0.9585,-0.0557,0.4001,0.0,0.0,0.0
2026-06-13T00:42:58.953,O,21.7,87.4,0.0,0.0,0.0,0.9582,-0.0567,0.3999,0.0,0.0,0.0
2026-06-13T00:42:59.115,O,21.6,86.3,0.0,0.0,0.0,0.9577,-0.0588,0.3993,0.0,0.0,0.0
2026-06-13T00:42:59.277,O,21.5,86.3,0.0,0.0,0.0,0.9581,-0.0585,0.4002,0.0,0.0,0.0
2026-06-13T00:42:59.439,O,21.5,86.3,0.0,0.0,0.0,0.9581,-0.0599,0.3987,0.0,0.0,0.0
2026-06-13T00:42:59.601,O,21.6,85.7,0.0,0.0,0.0,0.9584,-0.0624,0.4004,0.0,0.0,0.0
2026-06-13T00:42:59.763,O,21.7,85.1,0.0,0.0,0.0,0.9576,-0.066,0.4014,0.0,0.0,0.0
2026-06-13T00:42:59.925,O,21.7,84.6,0.0,0.0,0.0,0.9573,-0.0697,0.3977,0.0,0.0,0.0
2026-06-13T00:43:00.087,O,21.8,84.0,0.0,0.0,0.0,0.9585,-0.0734,0.3992,0.0,0.0,0.0
2026-06-13T00:43:00.249,O,21.7,83.5,0.0,0.0,0.0,0.9592,-0.076,0.3946,0.0,0.0,0.0
2026-06-13T00:43:00.411,O,21.8,82.9,0.0,0.0,0.0,0.9585,-0.0772,0.3943,0.0,0.0,0.0
2026-06-13T00:43:00.573,O,21.8,82.3,0.0,0.0,0.0,0.9576,-0.0791,0.3949,0.0,0.0,0.0
2026-06-13T00:43:00.735,O,21.8,81.8,0.0,0.0,0.0,0.9588,-0.0793,0.3956,0.0,0.0,0.0
2026-06-13T00:43:00.897,O,21.8,81.2,0.0,0.0,0.0,0.958,-0.0831,0.3947,0.0,0.0,0.0
2026-06-13T00:43:01.059,O,21.9,80.7,0.0,0.0,0.0,0.9602,-0.0844,0.394,0.0,0.0,0.0
2026-06-13T00:43:01.221,O,21.8,80.1,0.0,0.0,0.0,0.9591,-0.0853,0.3951,0.0,0.0,0.0
2026-06-13T00:43:01.383,O,21.7,79.5,0.0,0.0,0.0,0.9581,-0.0854,0.394,0.0,0.0,0.0
2026-06-13T00:43:01.545,O,21.8,79.0,0.0,0.0,0.0,0.9598,-0.0872,0.3947,0.0,0.0,0.0
2026-06-13T00:43:01.707,O,21.8,78.4,0.0,0.0,0.0,0.9603,-0.0871,0.3912,0.0,0.0,0.0
2026-06-13T00:43:01.869,O,21.9,77.9,0.0,0.0,0.0,0.9597,-0.0856,0.3928,0.0,0.0,0.0
2026-06-13T00:43:02.031,O,21.8,77.3,0.0,0.0,0.0,0.9594,-0.0869,0.3947,0.0,0.0,0.0
2026-06-13T00:43:02.193,O,21.9,76.7,0.0,0.0,0.0,0.9596,-0.0912,0.3933,0.0,0.0,0.0
2026-06-13T00:43:02.355,O,21.9,76.2,0.0,0.0,0.0,0.9593,-0.0877,0.3892,0.0,0.0,0.0
2026-06-13T00:43:02.517,O,22.0,75.6,0.0,0.0,0.0,0.9507,-0.0883,0.3923,0.0,0.0,0.0
2026-06-13T00:43:02.679,O,22.0,75.1,0.0,0.0,0.0,0.9597,-0.0881,0.3937,0.0,0.0,0.0
2026-06-13T00:43:02.841,O,22.1,74.5,0.0,0.0,0.0,0.9576,-0.0928,0.3953,0.0,0.0,0.0
2026-06-13T00:43:03.003,O,22.1,73.9,0.0,0.0,0.0,0.9567,-0.0891,0.3973,0.0,0.0,0.0
2026-06-13T00:43:03.165,O,22.1,73.0,0.0,0.0,0.0,0.9559,-0.0868,0.3935,0.0,0.0,0.0
2026-06-13T00:43:03.327,O,22.2,72.4,0.0,0.0,0.0,0.9592,-0.0852,0.3926,0.0,0.0,0.0
2026-06-13T00:43:03.489,O,22.2,72.2,0.0,0.0,0.0,0.9584,-0.0918,0.3907,0.0,0.0,0.0
2026-06-13T00:43:03.651,O,22.3,72.0,0.0,0.0,0.0,0.9578,-0.089,0.3964,0.0,0.0,0.0
2026-06-13T00:43:03.813,O,22.3,72.0,0.0,0.0,0.0,0.9564,-0.0845,0.4024,0.0,0.0,0.0
2026-06-13T00:43:03.975,O,22.2,71.9,0.0,0.0,0.0,0.9543,-0.0834,0.4058,0.0,0.0,0.0
2026-06-13T00:43:04.137,O,22.3,71.7,0.0,0.0,0.0,0.9551,-0.0846,0.4045,0.0,0.0,0.0
2026-06-13T00:43:04.299,O,22.3,71.1,0.0,0.0,0.0,0.9549,-0.0835,0.4056,0.0,0.0,0.0
2026-06-13T00:43:04.461,O,22.3,70.1,0.0,0.0,0.0,0.9531,-0.0807,0.4118,0.0,0.0,0.0
2026-06-13T00:43:04.623,O,22.4,70.1,0.0,0.0,0.0,0.9511,-0.0804,0.4162,0.0,0.0,0.0
2026-06-13T00:43:04.785,O,22.3,70.1,0.0,0.0,0.0,0.9509,-0.0814,0.4128,0.0,0.0,0.0
2026-06-13T00:43:04.947,O,22.4,69.6,0.0,0.0,0.0,0.9534,-0.0821,0.4115,0.0,0.0,0.0
2026-06-13T00:43:05.109,O,22.4,69.0,0.0,0.0,0.0,0.9505,-0.0792,0.4168,0.0,0.0,0.0
2026-06-13T00:43:05.271,O,22.3,68.4,0.0,0.0,0.0,0.9479,-0.0763,0.4218,0.0,0.0,0.0
2026-06-13T00:43:05.433,O,22.4,67.9,0.0,0.0,0.0,0.9488,-0.0779,0.4206,0.0,0.0,0.0
2026-06-13T00:43:05.595,O,22.4,67.3,0.0,0.0,0.0,0.951,-0.0813,0.4158,0.0,0.0,0.0
2026-06-13T00:43:05.757,O,22.4,66.8,0.0,0.0,0.0,0.951,-0.08,0.4181,0.0,0.0,0.0
2026-06-13T00:43:05.919,O,22.4,66.2,0.0,0.0,0.0,0.9477,-0.0778,0.4219,0.0,0.0,0.0
2026-06-13T00:43:06.081,O,22.5,65.6,0.0,0.0,0.0,0.9457,-0.0806,0.4245,0.0,0.0,0.0
2026-06-13T00:43:06.243,O,22.4,65.1,0.0,0.0,0.0,0.9493,-0.0847,0.421,0.0,0.0,0.0
2026-06-13T00:43:06.405,O,22.4,64.5,0.0,0.0,0.0,0.9492,-0.0863,0.4189,0.0,0.0,0.0
2026-06-13T00:43:06.567,O,22.5,64.0,0.0,0.0,0.0,0.9468,-0.083,0.4231,0.0,0.0,0.0
2026-06-13T00:43:06.729,O,22.5,63.4,0.0,0.0,0.0,0.9457,-0.083,0.4261,0.0,0.0,0.0
2026-06-13T00:43:06.891,O,22.5,62.8,0.0,0.0,0.0,0.9468,-0.0864,0.4222,0.0,0.0,0.0
2026-06-13T00:43:07.053,O,22.5,62.3,0.0,0.0,0.0,0.9488,-0.0885,0.4192,0.0,0.0,0.0
2026-06-13T00:43:07.215,O,22.5,61.7,0.0,0.0,0.0,0.9473,-0.0857,0.4201,0.0,0.0,0.0
2026-06-13T00:43:07.377,O,22.6,61.2,0.0,0.0,0.0,0.9463,-0.0845,0.4246,0.0,0.0,0.0
2026-06-13T00:43:51.118,P,27.0,0.0,0.0,0.0,74.6,1.015,-0.0952,0.1725,0.0,0.0,0.0
2026-06-13T00:43:51.280,P,27.0,0.0,0.0,0.0,74.5,1.0151,-0.0904,0.1662,0.0,0.0,0.0
2026-06-13T00:43:51.442,P,27.0,0.0,0.0,0.0,74.5,1.0176,-0.0884,0.1615,0.0,0.0,0.0
2026-06-13T00:43:51.604,P,27.0,0.0,0.0,0.0,74.5,1.0177,-0.0872,0.1583,0.0,0.0,0.0
2026-06-13T00:43:51.766,P,27.0,0.0,0.0,0.0,74.8,1.0171,-0.0861,0.155,0.0,0.0,0.0
2026-06-13T00:43:51.928,P,27.0,0.0,0.0,0.0,75.0,1.0181,-0.0858,0.1516,0.0,0.0,0.0
2026-06-13T00:43:52.090,P,27.1,0.0,0.0,0.0,75.1,1.018,-0.0849,0.15,0.0,0.0,0.0
2026-06-13T00:43:52.252,P,27.1,0.0,0.0,0.0,75.2,1.0184,-0.0841,0.1501,0.0,0.0,0.0
2026-06-13T00:43:52.414,P,27.1,0.0,0.0,0.0,75.0,1.019,-0.0837,0.1479,0.0,0.0,0.0
2026-06-13T00:43:52.576,P,27.2,0.0,0.0,0.0,74.8,1.0193,-0.084,0.1465,0.0,0.0,0.0
2026-06-13T00:43:52.738,P,27.2,0.0,0.0,0.0,74.5,1.0186,-0.0831,0.1448,0.0,0.0,0.0
2026-06-13T00:43:52.900,P,27.2,0.0,0.0,0.0,74.2,1.0185,-0.0827,0.1464,0.0,0.0,0.0
2026-06-13T00:43:53.062,P,27.2,0.0,0.0,0.0,74.0,1.0197,-0.0814,0.1484,0.0,0.0,0.0
2026-06-13T00:43:53.224,P,27.2,0.0,0.0,0.0,73.5,1.0183,-0.0787,0.1553,0.0,0.0,0.0
2026-06-13T00:43:53.387,P,27.2,0.0,0.0,0.0,73.2,1.0178,-0.0754,0.1622,0.0,0.0,0.0
